label,message,label_num,length,cleaned
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470""",1,153,valued customer pleased advise following recent review mob awarded 1500 bonus prize call 09066368470
spam,"Welcome! Please reply with your AGE and GENDER to begin. e.g 24M""",1,65,welcome please reply age gender begin eg 24m
spam,"Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly""",1,161,freemsg 1month unlimited free calls activate smartcall txt call 68866 subscriptn3gbpwk unlimited calls help 08448714184 stoptxt stop landlineonly
spam,"Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out""",1,158,mobile 10 mths update latest orange cameravideo phones free save free textsweekend calls text yes callback orno opt
spam,"Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL""",1,161,new 2 club dont fink met yet b gr8 2 c u please leave msg 2day wiv ur area 09099726553 reply promised carlie x calls1minmobsmore lkpobox177hp51fl
ham,"True. Its easier with her here.""",0,32,true easier
ham,"Sure but since my parents will be working on Tuesday I don't really need a cover story""",0,87,sure since parents working tuesday dont really need cover story
ham,"Haha okay... Today weekend leh...""",0,34,haha okay today weekend leh
ham,"Hi darlin did youPhone me? Im atHome if youwanna chat.""""""",0,57,hi darlin youphone im athome youwanna chat
ham,"I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga""",0,194,dont know jack shit anything id sayask something helpful want pretend text whatever response hypotheticalhuagauahahuagahyuhagga
ham,"You've always been the brainy one.""",0,35,youve always brainy one
ham,"Yeah if we do have to get a random dude we need to change our info sheets to PARTY &lt;#&gt; /7 NEVER STUDY just to be safe""",0,124,yeah get random dude need change info sheets party ltgt 7 never study safe
spam,"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.""",1,107,camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 days
ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...""",0,153,christmas occasion celebrated reflection ur values desires affectionsamp traditions ideal christmas
ham,"Sending you greetings of joy and happiness. Do have a gr8 evening""",0,66,sending greetings joy happiness gr8 evening
ham,"Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx""""""",0,104,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal u free katexxx
ham,"If india win or level series means this is record:)""",0,52,india win level series means record
ham,"Then what about further plan?""",0,30,plan
ham,"Its good to hear from you""",0,26,good hear
ham,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah""",0,79,awesome deal gate charles told last night uh yeah
ham,"What time you thinkin of goin?""",0,31,time thinkin goin
spam,"Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only""",1,140,get free mobile video player free movie collect text go 89105 free extra films ordered ts cs apply 18 yrs
spam,"Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend""",1,154,save money wedding lingerie wwwbridalpetticoatdreamscouk choose superb selection national delivery brought weddingfriend
ham,"Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.""",0,136,board working fine issue overheating also reslove still software inst pending come around 8o clock
ham,"Yes but I don't care cause I know its there!""",0,45,yes dont care cause know
ham,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine """"KUDI""""yarasu dhina vaazhthukkal. ..""",0,92,wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal
ham,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer...""",0,142,mon okie lor haha best cheap n gd food la ex oso okie depends whether wana eat western chinese food den u prefer
ham,"Sitting ard nothing to do lor. U leh busy w work?""",0,50,sitting ard nothing lor u leh busy w work
ham,"Its &lt;#&gt; k here oh. Should i send home for sale.""",0,54,ltgt k oh send home sale
ham,"Sorry. || mail? ||""",0,19,sorry mail
ham,"Ya just telling abt tht incident..""",0,35,ya telling abt tht incident
ham,"Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am""",0,108,yes outside like 2 hours called whole family wake cause started 1
ham,"Ugh just got outta class""",0,25,ugh got outta class
ham,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna""",0,275,nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur books masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna
ham,"I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.""",0,119,dont file bagi work called mei tell find anything room
ham,"No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.""",0,159,need lar jus testing e phone card dunno network gd thk waiting 4 sis 2 finish bathing bathe dun disturb u liao u cleaning ur room
ham,"Ok. I.ll do you right later.""",0,29,ok ill right later
ham,"Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8""",0,128,friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni8
ham,"Have your lunch and come quickly and open the door:)""",0,53,lunch come quickly open door
spam,"Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net""",1,154,heard u4 call night knickers make beg like u last time 01223585236 xx luv nikiyu4net
ham,"I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love""",0,132,back bit long cos accident a30 divert via wadebridgei brilliant weekend thanks speak soon lots love
ham,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...""",0,156,k yan jiu liao sat go 4 bugis vill one frm 10 3 den hop parco 4 nb sun go cine frm 1030 2 den hop orc mrt 4 hip hop 4
spam,"Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com""",1,102,bloomberg message center 447797706009 wait apply future httpcareers bloombergcom
ham,"i am seeking a lady in the street and a freak in the sheets. Is that you?""",0,74,seeking lady street freak sheets
ham,"My phone""",0,9,phone
ham,"Haha figures, well I found the piece and priscilla's bowl""",0,58,haha figures well found piece priscillas bowl
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though""",0,107,actually fuck whatever find excuse tampa point january though
spam,"URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only""",1,157,urgent trying contact u todays draw shows 800 prize guaranteed call 09050001808 land line claim m95 valid12hrs
ham,"yay! finally lol. i missed our cinema trip last week :-(""",0,57,yay finally lol missed cinema trip last week
ham,"All day working day:)except saturday and sunday..""",0,50,day working dayexcept saturday sunday
ham,"aathi..where are you dear..""",0,28,aathiwhere dear
ham,"Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams""",0,177,heart empty without love mind empty without wisdom eyes r empty without dreams amp life empty without frnds alwys touch good night amp sweet dreams
ham,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.""",0,91,think im waiting bus inform get ever get
ham,"You getting back any time soon?""",0,32,getting back time soon
ham,", how's things? Just a quick question.""",0,39,hows things quick question
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng""",0,157,night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay gud mrng
ham,"I can probably come by, everybody's done around &lt;#&gt; right?""",0,65,probably come everybodys done around ltgt right
ham,"I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the &lt;#&gt; day return period ended.""",0,180,got new year cos yetunde said wanted surprise didnt see money returned mid january ltgt day return period ended
ham,"I can ask around but there's not a lot in terms of mids up here""",0,64,ask around theres lot terms mids
ham,"Be sure to check your yahoo email. We sent photos yesterday""",0,60,sure check yahoo email sent photos yesterday
ham,"What was she looking for?""",0,26,looking
ham,"Wherre's my boytoy ? :-(""",0,25,wherres boytoy
spam,"Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow""",1,149,want new video phone750 anytime network mins 150 text five pounds per week call 08000776320 reply delivery tomorrow
ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*""",0,150,hello love goes day wish well fine babe hope find job prospects miss boytoy teasing kiss
ham,"Tell my bad character which u Dnt lik in me. I'll try to change in &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.""",0,164,tell bad character u dnt lik ill try change ltgt add tat 2 new year resolution waiting ur replybe frankgood morning
ham,"No:-)i got rumour that you going to buy apartment in chennai:-)""",0,64,noi got rumour going buy apartment chennai
ham,"Yeah, probably earlier than that""",0,33,yeah probably earlier
ham,"Change windows logoff sound..""",0,30,change windows logoff sound
ham,"Still i have not checked it da. . .""",0,36,still checked da
ham,"I'm also came to room.""",0,23,im also came room
ham,"Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...""",0,104,huh got lesson 4 lei n thinkin going sch earlier n tot parkin kent vale
ham,"Ok.""",0,4,ok
ham,"I will reach office around &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free""",0,126,reach office around ltdecimalgt amp mobile problem cannt get voice call asa ill free
ham,"Cool, text me when you head out""",0,32,cool text head
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P""",1,141,contacted dating service someone know find call land line 09050000878 pobox45w2tg150p
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text""",1,162,wan2 win meetgreet westlife 4 u m8 currently tour 1unbreakable 2untamed 3unkempt text 12 3 83049 cost 50p std text
ham,"Happy birthday... May u find ur prince charming soon n dun work too hard...""",0,76,happy birthday may u find ur prince charming soon n dun work hard
ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served""",0,122,oh grand bit party doesnt mention cover charge probably first come first served
ham,"You said to me before i went back to bed that you can't sleep for anything.""",0,76,said went back bed cant sleep anything
ham,"I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX""",0,96,hope arnt pissed id would really like see tomorrow love xxxxxxxxxxxxxx
spam,"Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..""",1,157,dorothykiefercom bank granite issues strongbuy explosive pick members 300 nasdaq symbol cdgt 500 per
ham,"says the &lt;#&gt; year old with a man and money. I'm down to my last &lt;#&gt; . Still waiting for that check.""",0,112,says ltgt year old man money im last ltgt still waiting check
ham,"I will come to ur home now""",0,27,come ur home
ham,"Free any day but i finish at 6 on mon n thurs...""",0,49,free day finish 6 mon n thurs
ham,"Will you be here for food""",0,26,food
ham,"life alle mone,eppolum oru pole allalo""",0,39,life alle moneeppolum oru pole allalo
ham,"Nite...""",0,8,nite
ham,"Two fundamentals of cool life: """"Walk, like you are the KING""""...! OR """"Walk like you Dont care,whoever is the KING""""!... Gud nyt""",0,130,two fundamentals cool life walk like king walk like dont carewhoever king gud nyt
ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!""",0,189,camera quite good 101mega pixels 3optical 5digital dooms lovely holiday safe hope hav good journey happy new year see couple weeks
ham,"Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x""",0,125,hi peteynoim ok wanted 2 chat coz avent spoken 2 u 4 long timehope ur doin alritehave good nit js love ya amx
ham,"I just saw ron burgundy captaining a party boat so yeah""",0,56,saw ron burgundy captaining party boat yeah
ham,"I'm serious. You are in the money base""",0,39,im serious money base
ham,"Already one guy loving you:-.""",0,30,already one guy loving
ham,"Staff of placement training in Amrita college.""",0,47,staff placement training amrita college
ham,"I always chat with you. In fact i need money can you raise me?""",0,63,always chat fact need money raise
ham,"I'm job profile seems like bpo..""",0,33,im job profile seems like bpo
ham,"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?""",0,193,well give cos said didnt one nighters persevered found one cheap apologise advance somewhere sleep isnt
ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc.""",0,288,think actually talk call boss morning went place last year told could go get car fixed cheaper kept telling today much hoped would come back always regretted getting number etc
ham,"Are you willing to go for apps class.""",0,38,willing go apps class
ham,"Hanging out with my brother and his family""",0,43,hanging brother family
ham,"No it will reach by 9 only. She telling she will be there. I dont know""",0,71,reach 9 telling dont know
ham,"Hey... are you going to quit soon? Xuhui and i working till end of the month""",0,77,hey going quit soon xuhui working till end month
ham,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx""",0,115,im sorry bout last nite wasnt ur fault spouse pmt sumthin u 4give think u shldxxxx
ham,"Try neva mate!!""",0,16,try neva mate
ham,"Yeah that'd pretty much be the best case scenario""",0,50,yeah thatd pretty much best case scenario
ham,"I not free today i haf 2 pick my parents up tonite...""",0,54,free today haf 2 pick parents tonite
ham,"HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X""""""",0,162,hey babe far 2 spunout 2 spk da mo dead 2 da wrld sleeping da sofa day cool nytho tx 4 fonin hon call 2mwen im bk frmcloud 9 j x
ham,"Should i send you naughty pix? :)""",0,34,send naughty pix
spam,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE""",1,150,1000 winner guaranteed caller prize final attempt contact claim call 09071517866 150ppmpobox10183bhamb64xe
spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!""",1,158,xmas new years eve tickets sale club day 10am till 8pm thurs fri sat night week theyre selling fast
ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?""",0,88,tyler getting 8th leave long 9 get like hour
ham,"Prepare to be pounded every night...""",0,37,prepare pounded every night
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them &lt;#&gt; sent msg i wil explain u later.""",0,133,actually mobile full msg work online need send ltgt sent msg wil explain u later
ham,"Sorry, I'll call later""",0,23,sorry ill call later
ham,"Good evening! How are you?""",0,27,good evening
ham,"I'm at home. Please call""",0,25,im home please call
ham,"Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...""",0,98,oic cos n sis got lunch today dad went dunno whether 2 eat sch wat
ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*""",0,154,mmmmm sooooo good wake words morning love mmmm fuck love lion devouring kiss across sea
ham,"We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.""",0,140,pleased inform application airtel broadband processed successfully installation happen within 3 days
ham,"What happen dear. Why you silent. I am tensed""",0,46,happen dear silent tensed
ham,"I'll get there at 3, unless you guys want me to come some time sooner""",0,70,ill get 3 unless guys want come time sooner
ham,"If you are not coughing then its nothing""",0,41,coughing nothing
ham,"Ü come lt 25 n pass to me lar""",0,30,ü come lt 25 n pass lar
ham,"I'm e person who's doing e sms survey...""",0,41,im e person whos e sms survey
ham,"Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow""",0,85,lol ok ill try send warned sprint dead slow youll prolly get tomorrow
ham,"Thank You meet you monday""",0,26,thank meet monday
ham,"SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!""",0,139,th gower mate r u man good wales ill b back morrow c u wk msg 4 random
spam,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel""",1,153,rock yr chik get 100s filthy films xxx pics yr phone rply filth 69669 saristar ltd e14 9yt 08701752560 450p per 5 days stop2 cancel
ham,"Single line with a big meaning::::: """"Miss anything 4 ur """"Best Life"""" but, don't miss ur best life for anything... Gud nyt...""",0,127,single line big meaning miss anything 4 ur best life dont miss ur best life anything gud nyt
ham,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like""",0,86,got like ltgt get later though get whatever feel like
ham,"Dad wanted to talk about the apartment so I got a late start, omw now""",0,70,dad wanted talk apartment got late start omw
ham,"I love you both too :-)""",0,24,love
ham,"Lol u still feeling sick?""",0,26,lol u still feeling sick
ham,"Din i tell u jus now 420""",0,25,din tell u jus 420
ham,"am up to my eyes in philosophy""",0,31,eyes philosophy
spam,"From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more""",1,162,next month get upto 50 calls 4 ur standard network charge 2 activate call 9061100010 c wire3net 1st4terms pobox84 m26 3uz cost 150 min mobcudb
ham,"Ok lor. I'm in town now lei.""",0,29,ok lor im town lei
ham,"I had it already..sabarish asked me to go..""",0,44,alreadysabarish asked go
ham,"No da. . Vijay going to talk in jaya tv""",0,40,da vijay going talk jaya tv
spam,"URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm""",1,157,urgent trying contact u todays draw shows 800 prize guaranteed call 09050000460 land line claim j89 po box245c2150pm
ham,"Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!""",0,84,lol know hey someone great inpersonation flea forums love
spam,"Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX""",1,69,text banneduk 89555 see cost 150p textoperator g696ga 18 xxx
ham,"Still chance there. If you search hard you will get it..let have a try :)""",0,74,still chance search hard get itlet try
spam,"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck.""",1,131,auction round 4 highest bid 54 next maximum bid 71 bid send bids e g 10 bid 10 83383 good luck
ham,"Do you always celebrate NY's with your family ?""",0,48,always celebrate nys family
ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-""",0,322,know taj mahal symbol love lesser known facts 1 mumtaz shahjahans 4th wife 7 wifes 2 shahjahan killed mumtazs husband marry 3 mumtaz died ltgt th delivery 4 married mumtazs sister question arises hell love great hari
ham,"Its ok..come to my home it vl nice to meet and v can chat..""",0,60,okcome home vl nice meet v chat
spam,"Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com""",1,134,collect valentines weekend paris inc flight hotel 200 prize guaranteed text paris 69101 wwwrtfsphostingcom
ham,"Sent me de webadres for geting salary slip""",0,43,sent de webadres geting salary slip
ham,"She's fine. Sends her greetings""",0,32,shes fine sends greetings
spam,"Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg""",1,145,customer loyalty offerthe new nokia6650 mobile 10 txtauction txt word start 81151 get 4tctxt tc 150pmtmsg
ham,"But you dint in touch with me.""",0,31,dint touch
ham,"Yup, leaving right now, be back soon""",0,37,yup leaving right back soon
spam,"You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt""",1,150,wont believe true incredible txts reply g learn truly amazing things blow mind o2fwd 18ptxt
ham,"Yeah sure I'll leave in a min""",0,30,yeah sure ill leave min
ham,"And do you have any one that can teach me how to ship cars.""",0,60,one teach ship cars
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL""",0,155,sign maturity start saying big things actually start understanding small things nice evening bslvyl
ham,"Yeah confirmed for you staying at that weekend""",0,47,yeah confirmed staying weekend
ham,"They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..""",0,84,said ü dun haf passport smth like dat ü juz send email account
ham,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.""",0,127,multiply numbers independently count decimal points division push decimal places like showed
ham,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning""",0,129,lovely night wake see message hope smile knowing great morning
ham,"Ard 4 lor...""",0,13,ard 4 lor
ham,"You are right. Meanwhile how's project twins comin up""",0,54,right meanwhile hows project twins comin
ham,"I sent your maga that money yesterday oh.""",0,42,sent maga money yesterday oh
spam,"Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&""",1,143,hi 07734396839 ibh customer loyalty offer new nokia6600 mobile 10 txtauctiontxt wordstart no81151 get now4t
ham,"Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams""",0,177,heart empty without love mind empty without wisdom eyes r empty without dreams amp life empty without frnds alwys touch good night amp sweet dreams
spam,"I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end""",1,156,hot n horny willing live local text reply hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 reply stop end
ham,"Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).""",0,100,ride equally uneventful many pesky cyclists around time night
ham,"If you were/are free i can give. Otherwise nalla adi entey nattil kittum""",0,73,wereare free give otherwise nalla adi entey nattil kittum
ham,"I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.""",0,124,ive sent wife text buy shell tell relax go get wkend
ham,"I am in escape theatre now. . Going to watch KAVALAN in a few minutes""",0,70,escape theatre going watch kavalan minutes
ham,"How much would it cost to hire a hitman""",0,40,much would cost hire hitman
ham,"I anything lor...""",0,18,anything lor
ham,"Sorry, I'll call later""",0,23,sorry ill call later
spam,"Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705""",1,158,want new nokia 3510i colour phone delivered tomorrow 200 free minutes mobile 100 free text free camcorder reply call 08000930705
ham,"Huh but i cant go 2 ur house empty handed right?""",0,49,huh cant go 2 ur house empty handed right
ham,"Good morning princess! Happy New Year!""",0,39,good morning princess happy new year
spam,"Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.""",1,115,congratulations youve youre winner august 1000 prize draw call 09066660100 prize code 2309
ham,"Aight, we'll head out in a few""",0,31,aight well head
ham,"Then wat r u doing now? Busy wif work?""",0,39,wat r u busy wif work
ham,"I know you mood off today""",0,26,know mood today
ham,"Jay told me already, will do""",0,29,jay told already
ham,"Cps is causing the outages to conserve energy.""",0,47,cps causing outages conserve energy
ham,"I'm not sure, I was just checking out what was happening around the area""",0,73,im sure checking happening around area
ham,"Hey morning what you come to ask:-) pa...""",0,42,hey morning come ask pa
ham,"Jordan got voted out last nite!""",0,32,jordan got voted last nite
ham,"That means you got an A in epi, she.s fine. She.s here now.""",0,60,means got epi shes fine shes
ham,"I have no idea where you are""",0,29,idea
ham,"Pls come quick cant bare this.""",0,31,pls come quick cant bare
ham,"Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav &lt;#&gt; IQ. Tis s IAS question try to answer.""",0,130,joys father john john ____ joys father u ans ths hav ltgt iq tis ias question try answer
ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep""",0,56,call unable cal lets meet bhaskar deep
ham,"No. I.ll meet you in the library""",0,33,ill meet library
ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure""",0,139,k roommate also wants dubsack another friend may also want plan bringing extra ill tell know sure
ham,"Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.""",0,126,depends individual lor e hair dresser say pretty parents say look gong u kaypoh also dunno wat collecting
ham,"Ok c ü then.""",0,13,ok c ü
ham,"I enjoy watching and playing football and basketball. Anything outdoors. And you?""",0,82,enjoy watching playing football basketball anything outdoors
ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold &lt;#&gt; or any bb""",0,154,please ask macho price range want something new used plus interfued blackberry bold ltgt bb
ham,"Sorry sent blank msg again. Yup but trying 2 do some serious studying now.""",0,75,sorry sent blank msg yup trying 2 serious studying
ham,"Hey check it da. I have listed da.""",0,35,hey check da listed da
spam,"8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity""",1,166,8007 25p 4 alfie moons children need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit 2 charity
ham,"I meant as an apology from me for texting you to get me drugs at &lt;#&gt; at night""",0,84,meant apology texting get drugs ltgt night
ham,"That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.""",0,191,means february april ill getting place stay dont hustle back forth audition season since sister moved away harlem
ham,"Goin to workout lor... Muz lose e fats...""",0,42,goin workout lor muz lose e fats
ham,"Damn, poor zac doesn't stand a chance""",0,38,damn poor zac doesnt stand chance
ham,"No message..no responce..what happend?""",0,39,messageno responcewhat happend
ham,"I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:)""",0,88,want tel u one thing u mistake k message sent
ham,"Yeah right! I'll bring my tape measure fri!""",0,44,yeah right ill bring tape measure fri
ham,"Still chance there. If you search hard you will get it..let have a try :)""",0,74,still chance search hard get itlet try
ham,"Meeting u is my work. . . Tel me when shall i do my work tomorrow""",0,66,meeting u work tel shall work tomorrow
ham,"Should I head straight there or what""",0,37,head straight
spam,"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50""",1,157,get official england poly ringtone colour flag yer mobile tonights game text tone flag 84199 optout txt eng stop box39822 w111wx 150
ham,"Thank you princess! You are so sexy...""",0,39,thank princess sexy
ham,"Oooh I got plenty of those!""",0,28,oooh got plenty
ham,"Hui xin is in da lib.""",0,22,hui xin da lib
